customer_id,segment_true,annual_income_eur,savings_eur,green_preference,financing_sensitivity
CUS_003853,first_home,17809,7219,0.303,0.822
CUS_003854,first_home,36022,17198,0.472,0.643
CUS_003855,first_home,32084,14790,0.832,0.757
CUS_003856,first_home,34220,18852,1.0,0.503
CUS_003857,investor,69528,48409,0.782,0.401
CUS_003858,upsizer,87320,42250,0.618,0.717
CUS_003859,first_home,46110,24251,0.805,0.734
CUS_003860,investor,50014,34693,0.523,0.04
CUS_003861,investor,71774,23914,0.622,0.305
CUS_003862,investor,92069,24127,0.732,0.411
CUS_003863,investor,69974,38552,0.69,0.244
CUS_003864,first_home,42136,8843,0.79,0.755
CUS_003865,upsizer,57376,16331,0.723,0.502
CUS_003866,first_home,35663,24996,0.384,0.801
CUS_003867,first_home,46667,5636,0.714,0.824
CUS_003868,investor,75491,36577,0.38,0.377
CUS_003869,upsizer,56126,9564,0.736,0.397
CUS_003870,first_home,41957,21142,0.462,0.749
CUS_003871,upsizer,86892,66024,0.25,0.783
CUS_003872,investor,67802,16795,0.224,0.607
CUS_003873,investor,112533,5784,1.0,0.324
CUS_003874,premium,161358,79741,0.308,0.127
CUS_003875,investor,76982,24406,0.787,0.184
CUS_003876,first_home,26862,10661,0.722,0.597
CUS_003877,investor,123373,61150,0.781,0.077
CUS_003878,first_home,46384,24645,0.318,0.624
CUS_003879,upsizer,62361,33244,0.459,0.634
CUS_003880,premium,80613,34265,0.326,0.15
CUS_003881,investor,52817,26854,0.796,0.269
CUS_003882,first_home,38378,15204,0.915,0.693
CUS_003883,first_home,33636,12472,0.549,0.796
CUS_003884,first_home,30488,13021,1.0,0.795
CUS_003885,first_home,35955,19196,0.622,0.921
CUS_003886,investor,72401,22700,0.51,0.2
CUS_003887,upsizer,70751,33159,0.583,0.434
CUS_003888,investor,52349,18185,0.675,0.7
CUS_003889,first_home,35106,10445,0.205,0.605
CUS_003890,upsizer,53792,33311,0.622,0.506
CUS_003891,upsizer,73177,36354,0.521,0.61
CUS_003892,investor,59187,29503,0.496,0.425
CUS_003893,first_home,32795,8521,0.527,0.649
CUS_003894,investor,71257,27478,0.794,0.0
CUS_003895,first_home,37710,20293,0.56,0.862
CUS_003896,first_home,38466,19117,0.286,0.645
CUS_003897,investor,56392,50281,0.576,0.107
CUS_003898,investor,51196,24041,0.5,0.433
CUS_003899,first_home,56891,17654,0.56,0.93
CUS_003900,upsizer,68721,24167,0.54,0.834
CUS_003901,premium,162411,44797,0.643,0.095
CUS_003902,investor,48568,15234,0.224,0.449
CUS_003903,first_home,53678,24045,0.233,0.611
CUS_003904,first_home,37702,13065,0.536,0.526
CUS_003905,investor,98851,66279,0.495,0.526
CUS_003906,premium,59274,34888,0.328,0.215
CUS_003907,first_home,48767,28554,0.068,0.787
CUS_003908,first_home,19024,7318,0.618,0.572
CUS_003909,first_home,42339,25170,0.449,1.0
CUS_003910,first_home,33857,20794,0.637,0.888
CUS_003911,investor,54544,39122,0.623,0.634
CUS_003912,first_home,30914,10282,0.729,0.632
CUS_003913,first_home,27566,11911,0.303,0.713
CUS_003914,first_home,33151,9775,0.564,0.843
CUS_003915,upsizer,89233,80762,1.0,0.565
CUS_003916,first_home,35489,13971,0.617,0.577
CUS_003917,first_home,44055,29061,0.917,0.537
CUS_003918,investor,66383,30416,0.727,0.299
CUS_003919,upsizer,82906,48773,0.345,0.515
CUS_003920,first_home,43979,18796,1.0,0.78
CUS_003921,first_home,32511,19382,0.892,0.442
CUS_003922,investor,37664,18069,0.25,0.139
CUS_003923,first_home,50468,37191,0.522,0.695
CUS_003924,upsizer,46469,22543,0.987,0.338
CUS_003925,investor,31040,9311,0.713,0.396
CUS_003926,first_home,39373,20602,0.117,0.81
CUS_003927,upsizer,50082,21619,0.392,0.408
CUS_003928,investor,92293,23296,0.37,0.592
CUS_003929,first_home,55415,27611,0.915,0.549
CUS_003930,first_home,46506,14834,0.684,0.419
CUS_003931,investor,74512,28878,0.486,0.127
CUS_003932,upsizer,70812,30973,0.373,0.33
CUS_003933,first_home,18909,1500,0.721,0.566
CUS_003934,first_home,25654,9039,0.53,0.82
CUS_003935,upsizer,88535,52792,0.603,0.657
CUS_003936,first_home,56032,22154,0.706,0.97
CUS_003937,first_home,50314,4412,0.602,0.798
CUS_003938,first_home,18405,7643,0.235,0.817
CUS_003939,investor,73945,38224,0.765,0.493
CUS_003940,investor,21220,7987,0.809,0.566
CUS_003941,first_home,38515,14721,1.0,1.0
CUS_003942,first_home,49822,17421,0.41,0.809
CUS_003943,investor,37946,20556,0.868,0.366
CUS_003944,investor,46314,13062,0.867,0.285
CUS_003945,first_home,33900,17910,0.816,0.881
CUS_003946,first_home,37855,14452,0.598,0.78
CUS_003947,investor,54722,35874,0.34,0.411
CUS_003948,first_home,67168,23015,0.49,0.821
CUS_003949,first_home,24779,5701,0.291,0.708
CUS_003950,upsizer,92067,49844,0.198,0.588
CUS_003951,upsizer,85674,44439,0.741,0.537
CUS_003952,first_home,48843,24624,0.359,0.857
CUS_003953,upsizer,61752,35962,0.085,0.415
CUS_003954,investor,45923,11466,0.59,0.321
CUS_003955,upsizer,125204,36070,0.755,0.516
CUS_003956,upsizer,32464,21671,0.712,0.644
CUS_003957,investor,104047,52896,0.324,0.267
CUS_003958,first_home,52521,18276,0.416,0.694
CUS_003959,first_home,39003,4390,0.659,0.888
CUS_003960,first_home,16000,3297,0.778,0.822
CUS_003961,first_home,37621,9693,0.665,0.676
CUS_003962,investor,73866,24300,0.77,0.242
CUS_003963,first_home,38461,18653,0.52,0.715
CUS_003964,premium,81312,14974,0.656,0.197
CUS_003965,upsizer,83731,28049,0.612,0.647
CUS_003966,first_home,16000,3241,0.296,0.845
CUS_003967,investor,103089,36509,0.137,0.248
CUS_003968,premium,121619,104500,0.354,0.0
CUS_003969,investor,50967,32826,0.383,0.583
CUS_003970,upsizer,57757,30798,0.88,0.671
CUS_003971,first_home,44348,14901,0.532,0.591
CUS_003972,first_home,40500,9564,0.358,0.851
CUS_003973,first_home,40133,16631,0.513,0.562
CUS_003974,first_home,60156,9046,0.609,0.653
CUS_003975,first_home,25660,14027,0.454,0.649
CUS_003976,premium,107954,42569,0.42,0.314
CUS_003977,investor,87117,37028,0.463,0.282
CUS_003978,first_home,42082,5489,0.61,0.66
CUS_003979,first_home,35601,15628,0.517,0.93
CUS_003980,first_home,38153,14764,0.446,0.968
CUS_003981,first_home,49967,12882,0.375,0.795
CUS_003982,first_home,44821,21084,0.639,0.76
CUS_003983,first_home,30444,10907,0.466,0.67
CUS_003984,premium,66272,32012,0.695,0.267
CUS_003985,upsizer,64217,34760,0.936,0.42
CUS_003986,first_home,44645,10480,0.291,0.878
CUS_003987,investor,56783,25511,0.501,0.256
CUS_003988,upsizer,59853,26686,0.176,0.434
CUS_003989,first_home,47068,30776,0.502,0.694
CUS_003990,first_home,45583,26501,1.0,0.839
CUS_003991,first_home,55984,20563,0.702,0.704
CUS_003992,first_home,23205,8200,0.399,0.63
CUS_003993,first_home,38155,17435,0.67,0.447
CUS_003994,investor,68367,15570,0.289,0.0
CUS_003995,first_home,34245,8724,0.289,0.793
CUS_003996,first_home,20508,7091,0.717,0.671
CUS_003997,first_home,26205,1500,0.485,0.629
CUS_003998,first_home,42246,10640,0.506,0.582
CUS_003999,first_home,33003,12218,0.548,0.687
CUS_004000,first_home,29083,26933,0.499,0.584
CUS_004001,first_home,56165,17639,0.873,0.583
CUS_004002,first_home,67485,37038,0.21,0.673
CUS_004003,investor,48103,18969,0.367,0.538
CUS_004004,first_home,20974,10680,0.614,1.0
CUS_004005,investor,45170,10622,0.28,0.287
CUS_004006,premium,46399,7043,0.377,0.102
CUS_004007,first_home,22798,15455,0.766,0.469
CUS_004008,first_home,43964,8379,0.358,1.0
CUS_004009,investor,71039,49518,0.756,0.163
CUS_004010,first_home,35448,12875,0.237,0.586
CUS_004011,premium,165862,46628,1.0,0.169
CUS_004012,investor,86348,29103,0.723,0.304
CUS_004013,first_home,52479,37700,0.729,0.857
CUS_004014,first_home,31646,9629,0.467,0.696
CUS_004015,investor,113208,40893,0.563,0.447
CUS_004016,investor,36740,22247,1.0,0.456
CUS_004017,first_home,30051,15484,0.298,0.86
CUS_004018,investor,94945,76330,0.424,0.286
CUS_004019,first_home,48431,30984,0.48,0.762
CUS_004020,upsizer,96577,29424,0.601,0.159
CUS_004021,premium,94663,62900,0.725,0.67
CUS_004022,first_home,43918,3689,0.679,0.594
CUS_004023,first_home,49918,28385,0.302,0.613
CUS_004024,first_home,44287,13825,0.745,0.697
CUS_004025,premium,143604,77146,0.743,0.264
CUS_004026,first_home,32173,25206,0.577,0.806
CUS_004027,first_home,50104,6480,0.41,0.727
CUS_004028,investor,78914,47043,0.629,0.277
CUS_004029,first_home,28774,16724,0.493,0.577
CUS_004030,first_home,55230,30313,0.549,0.614
CUS_004031,investor,16000,4057,0.565,0.653
CUS_004032,first_home,43747,18107,0.35,0.741
CUS_004033,investor,87319,22410,0.569,0.241
CUS_004034,first_home,37862,19211,0.817,0.71
CUS_004035,first_home,21748,4246,0.723,0.819
CUS_004036,investor,56390,19809,0.514,0.611
CUS_004037,first_home,38781,21074,0.502,0.607
CUS_004038,upsizer,48263,14388,0.982,0.773
CUS_004039,first_home,25931,9301,0.352,0.742
CUS_004040,first_home,38442,10257,0.715,0.843
CUS_004041,premium,203422,96871,0.853,0.064
CUS_004042,first_home,37279,15106,0.296,0.911
CUS_004043,upsizer,53677,16003,0.52,0.675
CUS_004044,first_home,37570,11890,0.827,0.995
CUS_004045,first_home,43832,20095,0.386,0.69
CUS_004046,first_home,46463,11129,0.596,1.0
CUS_004047,first_home,30462,12856,0.225,1.0
CUS_004048,upsizer,63887,27853,0.464,0.722
CUS_004049,upsizer,61005,27946,0.896,0.84
CUS_004050,investor,35774,11968,0.262,0.21
CUS_004051,first_home,31975,17232,0.168,0.772
CUS_004052,first_home,19664,11859,0.551,0.504
CUS_004053,first_home,49004,26781,0.688,0.607
CUS_004054,first_home,44107,20632,0.443,0.77
CUS_004055,first_home,53420,9255,0.487,0.71
CUS_004056,first_home,42716,31251,0.738,0.827
CUS_004057,first_home,67080,29552,0.854,1.0
CUS_004058,investor,83927,40799,0.685,0.317
CUS_004059,first_home,51556,15626,0.788,1.0
CUS_004060,first_home,32695,12795,0.553,1.0
CUS_004061,first_home,44901,28840,0.41,0.498
CUS_004062,investor,55189,31506,0.203,0.266
CUS_004063,investor,81394,30439,0.229,0.213
CUS_004064,first_home,48316,34062,0.53,0.607
CUS_004065,upsizer,69178,17179,0.872,0.62
CUS_004066,investor,70209,8948,0.334,0.342
CUS_004067,first_home,32099,2656,1.0,0.76
CUS_004068,first_home,34465,19752,0.518,0.792
CUS_004069,upsizer,63990,19498,0.319,0.493
CUS_004070,first_home,50730,20532,0.428,0.796
CUS_004071,first_home,41431,25977,0.543,1.0
CUS_004072,first_home,32910,16099,0.888,0.406
CUS_004073,first_home,21381,4629,0.588,0.743
CUS_004074,premium,98751,71333,0.262,0.028
CUS_004075,premium,87791,33152,0.982,0.366
CUS_004076,premium,207369,86819,0.413,0.146
CUS_004077,investor,29790,8987,0.365,0.552
CUS_004078,investor,97389,22320,0.673,0.222
CUS_004079,first_home,35692,16827,0.799,1.0
CUS_004080,upsizer,75505,12877,0.792,0.351
CUS_004081,first_home,19729,8188,0.141,0.827
CUS_004082,first_home,18338,13119,0.951,0.738
CUS_004083,upsizer,88662,50114,0.308,0.515
CUS_004084,upsizer,98972,46174,0.712,0.778
CUS_004085,first_home,40611,9434,0.671,0.653
CUS_004086,first_home,27264,11426,0.704,0.894
CUS_004087,first_home,44208,12675,0.508,1.0
CUS_004088,investor,81990,56540,0.837,0.538
CUS_004089,first_home,38157,13152,0.568,0.668
CUS_004090,first_home,43322,12500,0.896,0.917
CUS_004091,first_home,42941,16782,0.29,0.878
CUS_004092,upsizer,98084,28375,0.989,0.666
CUS_004093,upsizer,96786,45723,0.144,0.597
CUS_004094,upsizer,81770,61968,0.973,0.24
CUS_004095,premium,220340,95031,0.44,0.106
CUS_004096,first_home,31806,8394,0.664,0.95
CUS_004097,first_home,50737,20374,0.455,0.515
CUS_004098,first_home,52647,10595,0.343,0.439
CUS_004099,first_home,18169,17210,0.46,0.889
CUS_004100,investor,82397,62140,0.757,0.257
CUS_004101,first_home,27267,17845,0.659,0.735
CUS_004102,upsizer,96758,54693,0.866,0.826
CUS_004103,first_home,48504,19412,0.697,0.859
CUS_004104,first_home,44680,18059,0.655,0.788
CUS_004105,investor,51579,20133,0.97,0.428
CUS_004106,investor,104208,89393,0.682,0.319
CUS_004107,first_home,41526,16420,0.331,0.718
CUS_004108,investor,49202,16161,0.271,0.213
CUS_004109,investor,56520,23240,1.0,0.445
CUS_004110,first_home,31061,16247,0.545,0.67
CUS_004111,first_home,51609,1500,0.581,0.741
CUS_004112,upsizer,69160,34635,0.425,0.435
CUS_004113,first_home,41775,1500,0.191,0.799
CUS_004114,first_home,41800,29050,1.0,0.905
CUS_004115,first_home,38090,4558,0.269,0.727
CUS_004116,first_home,40264,11492,0.329,0.882
CUS_004117,upsizer,80812,6863,0.49,0.708
CUS_004118,first_home,28243,21300,0.454,0.796
CUS_004119,premium,65314,27941,0.426,0.17
CUS_004120,premium,100539,83526,0.732,0.241
CUS_004121,first_home,43768,34482,0.835,0.646
CUS_004122,investor,110909,72631,0.555,0.061
CUS_004123,upsizer,76160,13533,0.638,0.663
CUS_004124,upsizer,21719,9986,0.346,0.936
CUS_004125,investor,79651,53838,0.708,0.324
CUS_004126,first_home,24748,12374,0.504,0.564
CUS_004127,first_home,55561,20192,0.478,0.788
CUS_004128,first_home,62226,30695,0.8,0.745
CUS_004129,investor,80943,41328,0.224,0.435
CUS_004130,first_home,48434,7948,0.817,0.827
CUS_004131,investor,46182,15146,0.556,0.538
CUS_004132,premium,111080,60824,0.455,0.33
CUS_004133,first_home,16000,9398,0.992,0.903
CUS_004134,upsizer,70956,33620,0.762,0.312
CUS_004135,first_home,38876,13862,0.162,0.536
CUS_004136,first_home,32766,12957,0.802,0.737
CUS_004137,premium,97066,28559,0.712,0.351
CUS_004138,first_home,34571,14218,0.264,0.597
CUS_004139,first_home,74513,43442,0.552,0.818
CUS_004140,upsizer,123152,106782,0.763,0.675
CUS_004141,upsizer,87521,18663,0.13,0.679
CUS_004142,premium,166087,109288,0.758,0.12
CUS_004143,first_home,54449,27165,0.477,0.82
CUS_004144,first_home,52152,7394,0.527,0.669
CUS_004145,first_home,33892,13978,0.843,0.91
CUS_004146,first_home,37175,14767,0.386,0.975
CUS_004147,upsizer,97892,42065,0.305,0.485
CUS_004148,first_home,38106,23572,0.74,0.993
CUS_004149,investor,63412,49808,0.594,0.375
CUS_004150,first_home,47901,31764,0.462,0.826
CUS_004151,investor,80087,37505,0.243,0.332
CUS_004152,first_home,47536,23212,0.471,0.661
CUS_004153,first_home,51848,41697,0.424,0.873
CUS_004154,first_home,38790,9288,0.507,0.491
CUS_004155,upsizer,51587,33716,0.183,0.626
CUS_004156,investor,74310,16607,0.398,0.229
CUS_004157,investor,57028,8863,0.661,0.041
CUS_004158,first_home,48654,26449,0.543,0.849
CUS_004159,investor,73039,9614,0.515,0.462
CUS_004160,investor,22318,8019,0.333,0.047
CUS_004161,first_home,52120,35305,0.341,0.613
CUS_004162,investor,75137,19949,0.494,0.521
CUS_004163,upsizer,94501,71199,0.554,0.3
CUS_004164,upsizer,63320,1500,0.359,0.548
CUS_004165,upsizer,51293,31698,0.604,0.531
CUS_004166,first_home,54608,9876,0.604,0.616
CUS_004167,first_home,33313,13159,0.313,0.845
CUS_004168,first_home,44612,20915,0.854,0.631
CUS_004169,first_home,29671,11251,0.363,0.634
CUS_004170,first_home,45920,17619,0.345,0.907
CUS_004171,first_home,42015,7095,0.409,0.844
CUS_004172,investor,82890,56754,0.236,0.131
CUS_004173,first_home,40124,8371,0.142,0.662
CUS_004174,investor,101074,21071,0.816,0.251
CUS_004175,upsizer,88477,36497,0.78,0.723
CUS_004176,first_home,43258,13175,0.351,0.776
CUS_004177,first_home,42221,24528,0.715,0.91
CUS_004178,investor,72135,24090,0.407,0.51
CUS_004179,investor,86488,37171,0.317,0.35
CUS_004180,first_home,35360,15934,0.501,0.818
CUS_004181,premium,30857,18677,0.498,0.003
CUS_004182,first_home,25474,8534,0.798,0.873
CUS_004183,investor,113208,14613,0.0,0.678
CUS_004184,upsizer,58244,16557,0.492,0.338
CUS_004185,first_home,54282,34454,1.0,0.794
CUS_004186,investor,61704,30399,0.023,0.448
CUS_004187,first_home,27433,9967,0.424,0.699
CUS_004188,first_home,26620,11740,0.485,0.92
CUS_004189,first_home,42104,16092,0.596,0.623
CUS_004190,investor,39635,22663,0.737,0.291
CUS_004191,investor,91160,44737,0.594,0.549
CUS_004192,upsizer,63220,24011,0.94,0.392
CUS_004193,investor,52921,31497,0.47,0.08
CUS_004194,first_home,29290,18799,0.813,0.837
CUS_004195,premium,122254,32338,0.524,0.0
CUS_004196,first_home,33605,9000,0.748,0.716
CUS_004197,investor,56817,48987,0.406,0.544
CUS_004198,first_home,46016,24973,0.346,0.773
CUS_004199,investor,89855,65638,0.245,0.545
CUS_004200,upsizer,76607,45246,0.499,0.659
CUS_004201,first_home,40445,20736,0.39,0.585
CUS_004202,investor,73055,3316,0.641,0.269
CUS_004203,investor,60028,12617,0.723,0.329
CUS_004204,first_home,16811,9197,0.807,0.462
CUS_004205,first_home,38463,10274,0.757,0.631
CUS_004206,investor,31470,12692,0.823,0.053
CUS_004207,first_home,45555,27053,0.724,0.742
CUS_004208,first_home,36628,16644,0.29,0.712
CUS_004209,investor,37889,19012,0.627,0.428
CUS_004210,investor,31677,21535,0.386,0.125
CUS_004211,first_home,35130,24509,0.526,0.687
CUS_004212,upsizer,89092,37407,0.549,0.689
CUS_004213,upsizer,72933,48086,0.0,0.654
CUS_004214,upsizer,99297,25524,0.31,0.682
CUS_004215,first_home,27690,13037,0.44,0.44
CUS_004216,first_home,21043,11192,0.0,0.741
CUS_004217,first_home,40558,16671,0.874,0.813
CUS_004218,upsizer,81914,31949,0.589,0.196
CUS_004219,upsizer,102669,23461,0.588,0.591
CUS_004220,investor,78500,33252,0.805,0.382
CUS_004221,first_home,50084,7036,0.731,0.608
CUS_004222,first_home,49040,19912,0.732,0.933
CUS_004223,investor,75390,33236,0.806,0.541
CUS_004224,first_home,41475,23398,0.632,0.607
CUS_004225,first_home,28700,6264,0.638,0.933
CUS_004226,investor,79653,39124,0.668,0.282
CUS_004227,investor,46843,24946,0.243,0.358
CUS_004228,first_home,62931,26811,0.053,0.903
CUS_004229,investor,57217,29211,0.065,0.336
CUS_004230,first_home,40932,19589,0.728,0.704
CUS_004231,first_home,57223,1500,0.433,0.791
CUS_004232,first_home,42055,11103,0.494,0.738
CUS_004233,first_home,30016,24484,0.598,0.821
CUS_004234,first_home,47762,26178,0.901,0.851
CUS_004235,first_home,33858,10893,0.719,0.878
CUS_004236,first_home,42470,21065,0.608,0.481
CUS_004237,first_home,45146,25190,0.659,0.667
CUS_004238,first_home,33068,23393,1.0,0.875
CUS_004239,investor,65492,23572,0.322,0.452
CUS_004240,first_home,58201,18782,0.894,0.789
CUS_004241,first_home,31482,10716,0.565,0.612
CUS_004242,first_home,54803,17929,0.541,0.835
CUS_004243,first_home,31914,10248,0.71,0.745
CUS_004244,investor,116458,54005,0.118,0.13
CUS_004245,upsizer,86170,30522,0.304,0.552
CUS_004246,first_home,34274,14355,0.654,0.543
CUS_004247,first_home,57099,43796,0.67,1.0
CUS_004248,first_home,57627,14843,0.697,0.557
CUS_004249,first_home,48821,23953,0.731,1.0
CUS_004250,upsizer,86476,19508,1.0,0.565
CUS_004251,investor,62923,37557,0.405,0.391
CUS_004252,investor,58271,36793,0.654,0.072
CUS_004253,upsizer,61396,16811,0.74,0.443
CUS_004254,investor,60042,18297,0.65,0.099
CUS_004255,first_home,29680,16324,0.534,0.587
CUS_004256,investor,112365,42765,0.373,0.622
CUS_004257,investor,69137,47365,0.51,0.348
CUS_004258,first_home,59548,12724,0.871,0.913
CUS_004259,investor,91353,56992,1.0,0.445
CUS_004260,first_home,33126,27586,0.142,0.695
CUS_004261,first_home,26632,13331,0.565,0.813
CUS_004262,investor,59583,18790,0.133,0.192
CUS_004263,first_home,22437,6509,0.385,0.751
CUS_004264,first_home,24550,9841,0.617,0.72
CUS_004265,first_home,35138,19385,0.275,0.825
CUS_004266,investor,58958,9501,0.452,0.513
CUS_004267,premium,124482,46586,0.416,0.431
CUS_004268,investor,89293,40511,0.606,0.498
CUS_004269,investor,52940,37574,0.459,0.163
CUS_004270,first_home,30975,23699,0.841,0.727
CUS_004271,investor,57590,23399,0.544,0.631
CUS_004272,first_home,25755,5936,0.349,0.861
CUS_004273,first_home,29713,13526,0.182,0.592
CUS_004274,investor,80352,37096,0.353,0.365
CUS_004275,first_home,48011,30895,0.51,0.7
CUS_004276,upsizer,61510,21537,0.678,0.719
CUS_004277,first_home,37406,9426,0.729,1.0
CUS_004278,investor,82614,35351,0.777,0.256
CUS_004279,first_home,24906,9185,0.692,0.827
CUS_004280,investor,40095,14595,0.79,0.585
CUS_004281,investor,61646,16873,0.476,0.403
CUS_004282,first_home,54228,11063,0.514,0.777
CUS_004283,upsizer,85630,46229,0.412,0.715
CUS_004284,investor,38063,18176,0.366,0.314
CUS_004285,first_home,62741,17904,0.887,0.783
CUS_004286,investor,114209,65966,0.513,0.004
CUS_004287,first_home,22502,2213,0.285,0.8
CUS_004288,investor,16000,5705,0.352,0.353
CUS_004289,first_home,39809,18661,1.0,0.7
CUS_004290,premium,129376,81431,0.618,0.244
CUS_004291,first_home,16000,5280,0.67,0.654
CUS_004292,premium,146487,92627,0.43,0.122
CUS_004293,upsizer,64035,20023,0.024,0.597
CUS_004294,upsizer,68764,39736,0.254,0.712
CUS_004295,investor,55799,40889,0.401,0.5
CUS_004296,investor,70529,17633,0.408,0.433
CUS_004297,first_home,37649,17215,0.555,0.692
CUS_004298,first_home,58739,30974,0.757,1.0
CUS_004299,investor,66076,13614,0.563,0.634
CUS_004300,investor,89629,45518,0.658,0.321
CUS_004301,first_home,46021,15097,0.775,0.764
CUS_004302,investor,37789,10516,0.903,0.052
CUS_004303,first_home,35999,12737,0.333,0.648
