lead_id,customer_id,project_id,lead_date,channel,visits,lead_score
LEAD_0004862,CUS_003671,PRJ_0014,2023-07-21,campaign,4,81
LEAD_0004863,CUS_001703,PRJ_0008,2022-10-14,walk_in,1,53
LEAD_0004864,CUS_004346,PRJ_0009,2024-09-27,campaign,4,74
LEAD_0004865,CUS_004195,PRJ_0001,2021-03-10,web,2,69
LEAD_0004866,CUS_006206,PRJ_0026,2025-01-03,referral,0,61
LEAD_0004867,CUS_001710,PRJ_0012,2021-05-29,web,3,69
LEAD_0004868,CUS_001932,PRJ_0014,2022-04-20,agency,2,67
LEAD_0004869,CUS_003888,PRJ_0021,2023-09-28,web,2,62
LEAD_0004870,CUS_001507,PRJ_0002,2021-05-03,web,1,59
LEAD_0004871,CUS_002049,PRJ_0026,2023-10-07,web,0,63
LEAD_0004872,CUS_004140,PRJ_0009,2021-04-26,agency,1,93
LEAD_0004873,CUS_005762,PRJ_0024,2021-06-14,web,3,83
LEAD_0004874,CUS_003930,PRJ_0006,2021-01-27,agency,5,74
LEAD_0004875,CUS_005603,PRJ_0011,2022-01-14,web,4,80
LEAD_0004876,CUS_003632,PRJ_0025,2024-06-05,referral,4,61
LEAD_0004877,CUS_003543,PRJ_0001,2021-11-02,campaign,3,62
LEAD_0004878,CUS_004575,PRJ_0009,2021-05-26,web,1,62
LEAD_0004879,CUS_003322,PRJ_0026,2025-11-30,agency,2,59
LEAD_0004880,CUS_003515,PRJ_0014,2025-10-28,agency,1,55
LEAD_0004881,CUS_001010,PRJ_0016,2022-03-08,agency,3,99
LEAD_0004882,CUS_000230,PRJ_0012,2021-07-22,web,1,61
LEAD_0004883,CUS_005093,PRJ_0014,2025-03-20,web,2,62
LEAD_0004884,CUS_001793,PRJ_0014,2024-02-29,campaign,2,65
LEAD_0004885,CUS_006330,PRJ_0002,2021-02-06,walk_in,0,62
LEAD_0004886,CUS_005772,PRJ_0015,2024-11-15,walk_in,4,58
LEAD_0004887,CUS_000618,PRJ_0006,2024-12-23,web,5,68
LEAD_0004888,CUS_004420,PRJ_0011,2021-01-07,web,4,91
LEAD_0004889,CUS_005399,PRJ_0014,2022-09-27,agency,2,91
LEAD_0004890,CUS_004586,PRJ_0005,2022-10-28,web,2,55
LEAD_0004891,CUS_004736,PRJ_0002,2021-05-16,campaign,2,38
LEAD_0004892,CUS_003195,PRJ_0022,2023-06-16,campaign,2,51
LEAD_0004893,CUS_004266,PRJ_0015,2021-10-02,web,1,69
LEAD_0004894,CUS_002822,PRJ_0012,2021-01-27,campaign,1,67
LEAD_0004895,CUS_004018,PRJ_0005,2021-03-02,web,2,75
LEAD_0004896,CUS_005244,PRJ_0023,2024-03-30,agency,1,70
LEAD_0004897,CUS_000487,PRJ_0006,2025-02-17,agency,3,77
LEAD_0004898,CUS_006067,PRJ_0013,2021-08-15,web,2,48
LEAD_0004899,CUS_006159,PRJ_0020,2021-11-18,agency,1,54
LEAD_0004900,CUS_000898,PRJ_0028,2023-10-30,web,0,76
LEAD_0004901,CUS_001591,PRJ_0010,2022-11-30,referral,0,63
LEAD_0004902,CUS_000870,PRJ_0028,2022-09-27,web,3,61
LEAD_0004903,CUS_004952,PRJ_0011,2023-04-12,web,3,70
LEAD_0004904,CUS_000317,PRJ_0026,2023-08-26,referral,2,67
LEAD_0004905,CUS_001548,PRJ_0012,2024-12-28,web,1,66
LEAD_0004906,CUS_001324,PRJ_0015,2025-01-05,web,2,65
LEAD_0004907,CUS_004276,PRJ_0027,2024-02-18,walk_in,0,58
LEAD_0004908,CUS_005299,PRJ_0004,2021-11-08,campaign,1,50
LEAD_0004909,CUS_001268,PRJ_0015,2021-10-21,referral,2,66
LEAD_0004910,CUS_003632,PRJ_0016,2023-12-28,agency,2,76
LEAD_0004911,CUS_005430,PRJ_0012,2023-09-09,agency,4,57
LEAD_0004912,CUS_002751,PRJ_0012,2022-05-01,campaign,0,58
LEAD_0004913,CUS_000814,PRJ_0018,2024-03-11,agency,3,62
LEAD_0004914,CUS_003242,PRJ_0002,2023-05-21,agency,1,100
LEAD_0004915,CUS_004687,PRJ_0007,2022-08-04,agency,2,65
LEAD_0004916,CUS_005683,PRJ_0014,2024-09-15,referral,5,84
LEAD_0004917,CUS_001619,PRJ_0018,2024-05-28,agency,3,53
LEAD_0004918,CUS_005308,PRJ_0021,2023-09-13,walk_in,1,46
LEAD_0004919,CUS_002200,PRJ_0005,2025-10-02,web,2,52
LEAD_0004920,CUS_005006,PRJ_0019,2024-04-15,walk_in,3,65
LEAD_0004921,CUS_004105,PRJ_0009,2025-11-20,agency,1,70
LEAD_0004922,CUS_001279,PRJ_0023,2023-08-09,web,1,66
LEAD_0004923,CUS_004746,PRJ_0018,2023-09-25,web,0,53
LEAD_0004924,CUS_004359,PRJ_0027,2022-11-13,walk_in,1,73
LEAD_0004925,CUS_005570,PRJ_0005,2021-04-21,referral,2,54
LEAD_0004926,CUS_002088,PRJ_0022,2025-10-30,campaign,1,71
LEAD_0004927,CUS_000742,PRJ_0004,2023-11-20,agency,1,78
LEAD_0004928,CUS_003058,PRJ_0017,2022-08-06,web,2,68
LEAD_0004929,CUS_005868,PRJ_0021,2021-05-05,web,3,54
LEAD_0004930,CUS_000935,PRJ_0019,2021-09-13,campaign,2,64
LEAD_0004931,CUS_001780,PRJ_0024,2025-11-08,agency,2,60
LEAD_0004932,CUS_003178,PRJ_0017,2022-11-08,web,2,60
LEAD_0004933,CUS_005438,PRJ_0028,2025-02-13,web,0,47
LEAD_0004934,CUS_006108,PRJ_0007,2022-01-19,walk_in,3,68
LEAD_0004935,CUS_006449,PRJ_0021,2021-06-18,web,2,51
LEAD_0004936,CUS_004360,PRJ_0004,2025-02-13,walk_in,1,60
LEAD_0004937,CUS_000128,PRJ_0010,2024-06-01,agency,2,69
LEAD_0004938,CUS_000191,PRJ_0018,2025-09-07,web,2,59
LEAD_0004939,CUS_006406,PRJ_0019,2024-12-08,agency,2,59
LEAD_0004940,CUS_005515,PRJ_0028,2023-08-06,agency,2,100
LEAD_0004941,CUS_003933,PRJ_0021,2024-05-04,web,2,61
LEAD_0004942,CUS_004317,PRJ_0008,2025-02-08,agency,1,62
LEAD_0004943,CUS_002033,PRJ_0018,2025-10-18,referral,4,67
LEAD_0004944,CUS_002799,PRJ_0023,2022-09-30,web,4,62
LEAD_0004945,CUS_005291,PRJ_0020,2025-02-20,campaign,1,77
LEAD_0004946,CUS_002837,PRJ_0014,2022-06-17,web,4,81
LEAD_0004947,CUS_000990,PRJ_0024,2023-12-03,campaign,3,53
LEAD_0004948,CUS_004985,PRJ_0017,2024-02-07,referral,2,71
LEAD_0004949,CUS_002407,PRJ_0019,2021-01-04,web,3,70
LEAD_0004950,CUS_001733,PRJ_0014,2024-04-19,web,1,82
LEAD_0004951,CUS_002262,PRJ_0025,2023-07-07,agency,1,73
LEAD_0004952,CUS_002543,PRJ_0009,2022-10-14,agency,0,72
LEAD_0004953,CUS_004681,PRJ_0028,2024-08-07,campaign,2,66
LEAD_0004954,CUS_005072,PRJ_0026,2024-05-05,walk_in,1,64
LEAD_0004955,CUS_004969,PRJ_0015,2024-03-16,web,0,68
LEAD_0004956,CUS_005733,PRJ_0010,2023-03-10,agency,2,78
LEAD_0004957,CUS_001772,PRJ_0019,2021-11-01,web,0,51
LEAD_0004958,CUS_005470,PRJ_0004,2024-06-25,campaign,5,78
LEAD_0004959,CUS_004436,PRJ_0003,2025-10-23,agency,3,68
LEAD_0004960,CUS_003853,PRJ_0010,2024-11-14,web,2,50
LEAD_0004961,CUS_000796,PRJ_0007,2022-06-03,web,4,69
LEAD_0004962,CUS_005528,PRJ_0019,2022-11-20,walk_in,0,44
LEAD_0004963,CUS_006100,PRJ_0025,2023-09-06,web,4,63
LEAD_0004964,CUS_004627,PRJ_0014,2025-08-01,web,0,50
LEAD_0004965,CUS_001769,PRJ_0012,2025-03-31,campaign,2,62
LEAD_0004966,CUS_005382,PRJ_0007,2022-04-09,agency,2,60
LEAD_0004967,CUS_006345,PRJ_0019,2022-05-27,web,2,64
LEAD_0004968,CUS_001783,PRJ_0027,2025-04-17,walk_in,3,62
LEAD_0004969,CUS_003360,PRJ_0018,2024-06-24,agency,4,78
LEAD_0004970,CUS_000430,PRJ_0017,2025-01-11,referral,3,98
LEAD_0004971,CUS_005512,PRJ_0004,2021-04-04,campaign,2,94
LEAD_0004972,CUS_006308,PRJ_0027,2024-06-01,campaign,2,63
LEAD_0004973,CUS_003155,PRJ_0021,2025-06-18,referral,1,59
LEAD_0004974,CUS_004755,PRJ_0019,2023-09-19,agency,2,70
LEAD_0004975,CUS_006095,PRJ_0018,2024-10-13,web,2,76
LEAD_0004976,CUS_005616,PRJ_0002,2021-07-23,web,1,73
LEAD_0004977,CUS_000522,PRJ_0006,2025-02-04,web,2,50
LEAD_0004978,CUS_004180,PRJ_0021,2021-04-07,campaign,0,66
LEAD_0004979,CUS_001863,PRJ_0027,2023-08-09,web,1,56
LEAD_0004980,CUS_002346,PRJ_0012,2021-12-31,web,2,57
LEAD_0004981,CUS_004231,PRJ_0002,2025-12-28,agency,6,61
LEAD_0004982,CUS_003142,PRJ_0017,2024-02-29,web,0,54
LEAD_0004983,CUS_000031,PRJ_0011,2025-12-25,referral,1,48
LEAD_0004984,CUS_004565,PRJ_0018,2024-10-01,walk_in,3,50
LEAD_0004985,CUS_005998,PRJ_0028,2023-06-08,campaign,2,70
LEAD_0004986,CUS_004038,PRJ_0025,2025-07-20,web,1,49
LEAD_0004987,CUS_004759,PRJ_0028,2022-04-21,campaign,6,63
LEAD_0004988,CUS_000163,PRJ_0001,2025-11-16,web,2,69
LEAD_0004989,CUS_000538,PRJ_0022,2021-10-01,web,4,61
LEAD_0004990,CUS_004273,PRJ_0017,2023-07-20,agency,1,58
LEAD_0004991,CUS_006125,PRJ_0003,2025-05-14,agency,1,64
LEAD_0004992,CUS_002793,PRJ_0002,2024-02-03,walk_in,0,44
LEAD_0004993,CUS_000650,PRJ_0014,2025-01-16,referral,3,59
LEAD_0004994,CUS_005210,PRJ_0005,2023-12-09,referral,2,61
LEAD_0004995,CUS_002119,PRJ_0012,2023-06-04,agency,2,67
LEAD_0004996,CUS_005475,PRJ_0013,2025-01-01,web,2,54
LEAD_0004997,CUS_005024,PRJ_0009,2022-11-11,agency,2,63
LEAD_0004998,CUS_004360,PRJ_0022,2024-06-24,web,2,48
LEAD_0004999,CUS_000370,PRJ_0011,2021-04-17,web,4,48
LEAD_0005000,CUS_002587,PRJ_0004,2022-05-23,web,2,43
LEAD_0005001,CUS_000165,PRJ_0011,2025-09-23,web,0,45
LEAD_0005002,CUS_005058,PRJ_0001,2023-03-12,web,3,57
LEAD_0005003,CUS_005254,PRJ_0024,2024-03-21,agency,5,66
LEAD_0005004,CUS_006154,PRJ_0014,2021-09-03,campaign,5,72
LEAD_0005005,CUS_002311,PRJ_0021,2021-02-21,web,2,63
LEAD_0005006,CUS_001304,PRJ_0004,2022-12-23,referral,6,71
LEAD_0005007,CUS_005043,PRJ_0009,2021-12-05,agency,0,55
LEAD_0005008,CUS_005346,PRJ_0014,2023-02-07,referral,6,91
LEAD_0005009,CUS_006357,PRJ_0009,2022-11-26,walk_in,1,62
LEAD_0005010,CUS_000279,PRJ_0002,2023-12-16,agency,0,74
LEAD_0005011,CUS_000009,PRJ_0005,2024-09-19,walk_in,2,78
LEAD_0005012,CUS_001578,PRJ_0024,2022-12-02,campaign,1,60
LEAD_0005013,CUS_001022,PRJ_0006,2024-01-26,web,2,63
LEAD_0005014,CUS_005822,PRJ_0007,2021-06-07,web,3,55
LEAD_0005015,CUS_001454,PRJ_0021,2022-03-09,campaign,3,57
LEAD_0005016,CUS_000407,PRJ_0012,2025-02-07,campaign,1,52
LEAD_0005017,CUS_001445,PRJ_0001,2025-01-05,campaign,1,62
LEAD_0005018,CUS_000635,PRJ_0008,2022-05-02,web,2,36
LEAD_0005019,CUS_001536,PRJ_0010,2025-10-09,referral,0,74
LEAD_0005020,CUS_001463,PRJ_0019,2025-08-12,web,1,61
LEAD_0005021,CUS_000683,PRJ_0022,2025-01-14,web,3,64
LEAD_0005022,CUS_003578,PRJ_0004,2022-06-06,campaign,1,50
LEAD_0005023,CUS_005857,PRJ_0018,2022-06-25,walk_in,1,61
LEAD_0005024,CUS_003624,PRJ_0009,2023-09-29,web,2,75
LEAD_0005025,CUS_002371,PRJ_0010,2022-03-28,web,0,46
LEAD_0005026,CUS_002964,PRJ_0009,2024-01-12,web,3,69
LEAD_0005027,CUS_005510,PRJ_0011,2023-03-01,web,3,60
LEAD_0005028,CUS_006134,PRJ_0028,2022-12-04,agency,3,62
LEAD_0005029,CUS_003194,PRJ_0018,2024-08-16,web,2,50
LEAD_0005030,CUS_000456,PRJ_0024,2023-10-02,walk_in,0,65
LEAD_0005031,CUS_004659,PRJ_0017,2021-12-27,web,2,64
LEAD_0005032,CUS_005953,PRJ_0008,2022-05-25,referral,1,94
LEAD_0005033,CUS_002517,PRJ_0025,2024-04-07,agency,3,79
LEAD_0005034,CUS_000149,PRJ_0019,2021-02-07,referral,4,64
LEAD_0005035,CUS_006371,PRJ_0020,2025-11-16,agency,0,47
LEAD_0005036,CUS_000389,PRJ_0024,2023-04-06,referral,2,87
LEAD_0005037,CUS_004883,PRJ_0012,2025-05-04,campaign,1,93
LEAD_0005038,CUS_000544,PRJ_0021,2025-03-17,web,1,58
LEAD_0005039,CUS_002576,PRJ_0001,2024-06-21,campaign,1,60
LEAD_0005040,CUS_005319,PRJ_0021,2025-04-05,web,2,48
LEAD_0005041,CUS_000543,PRJ_0020,2021-12-04,web,1,64
LEAD_0005042,CUS_003520,PRJ_0028,2024-09-08,web,1,59
LEAD_0005043,CUS_000040,PRJ_0014,2023-02-13,web,2,57
LEAD_0005044,CUS_003649,PRJ_0023,2024-10-29,web,1,89
LEAD_0005045,CUS_001168,PRJ_0011,2025-05-21,campaign,1,54
LEAD_0005046,CUS_003106,PRJ_0002,2022-08-24,agency,3,73
LEAD_0005047,CUS_001590,PRJ_0001,2022-11-01,walk_in,1,57
LEAD_0005048,CUS_003460,PRJ_0013,2024-01-31,referral,3,67
LEAD_0005049,CUS_005589,PRJ_0020,2022-06-29,referral,2,88
LEAD_0005050,CUS_000657,PRJ_0018,2024-05-20,web,0,52
LEAD_0005051,CUS_004129,PRJ_0018,2022-06-04,web,3,62
LEAD_0005052,CUS_005787,PRJ_0028,2023-05-25,walk_in,1,64
LEAD_0005053,CUS_005655,PRJ_0025,2025-12-04,walk_in,0,51
LEAD_0005054,CUS_003779,PRJ_0015,2023-11-08,agency,0,68
LEAD_0005055,CUS_003710,PRJ_0012,2023-09-18,web,5,80
LEAD_0005056,CUS_002775,PRJ_0026,2023-10-03,campaign,0,67
LEAD_0005057,CUS_006078,PRJ_0001,2024-01-08,agency,1,75
LEAD_0005058,CUS_003122,PRJ_0006,2023-09-23,web,3,55
LEAD_0005059,CUS_003309,PRJ_0012,2022-06-26,referral,3,100
LEAD_0005060,CUS_006378,PRJ_0012,2022-06-22,referral,0,76
LEAD_0005061,CUS_005564,PRJ_0004,2025-06-19,walk_in,0,62
LEAD_0005062,CUS_004605,PRJ_0007,2022-03-29,web,2,61
LEAD_0005063,CUS_005614,PRJ_0019,2022-03-04,web,2,52
LEAD_0005064,CUS_004844,PRJ_0021,2021-07-22,web,1,44
LEAD_0005065,CUS_002466,PRJ_0007,2024-11-23,campaign,2,69
LEAD_0005066,CUS_005672,PRJ_0022,2023-12-09,web,3,47
LEAD_0005067,CUS_006339,PRJ_0028,2021-08-27,web,1,51
LEAD_0005068,CUS_006086,PRJ_0007,2024-03-05,web,2,75
LEAD_0005069,CUS_002347,PRJ_0023,2023-06-11,web,2,66
LEAD_0005070,CUS_001135,PRJ_0018,2023-05-13,walk_in,1,63
LEAD_0005071,CUS_005139,PRJ_0022,2023-01-09,walk_in,2,81
LEAD_0005072,CUS_005861,PRJ_0021,2025-09-04,web,1,41
LEAD_0005073,CUS_000213,PRJ_0007,2021-07-10,agency,4,100
LEAD_0005074,CUS_005806,PRJ_0028,2022-01-29,web,2,68
LEAD_0005075,CUS_002110,PRJ_0019,2021-03-04,walk_in,0,75
LEAD_0005076,CUS_005734,PRJ_0002,2025-09-17,web,3,62
LEAD_0005077,CUS_006307,PRJ_0006,2022-03-22,walk_in,0,80
LEAD_0005078,CUS_003769,PRJ_0018,2021-04-16,web,1,65
LEAD_0005079,CUS_000396,PRJ_0014,2025-07-03,web,1,56
LEAD_0005080,CUS_000863,PRJ_0021,2025-10-16,web,4,63
LEAD_0005081,CUS_006454,PRJ_0023,2024-11-01,referral,1,67
LEAD_0005082,CUS_004384,PRJ_0012,2024-03-15,web,3,63
LEAD_0005083,CUS_002354,PRJ_0023,2022-04-24,web,4,78
LEAD_0005084,CUS_004874,PRJ_0007,2022-05-29,web,3,44
LEAD_0005085,CUS_003194,PRJ_0004,2022-12-31,walk_in,3,62
LEAD_0005086,CUS_000307,PRJ_0001,2023-10-24,web,0,56
LEAD_0005087,CUS_005776,PRJ_0002,2023-04-20,web,4,92
LEAD_0005088,CUS_005430,PRJ_0023,2025-02-27,campaign,3,66
LEAD_0005089,CUS_001808,PRJ_0021,2023-06-11,agency,6,82
LEAD_0005090,CUS_004795,PRJ_0003,2024-06-24,walk_in,4,70
LEAD_0005091,CUS_005813,PRJ_0010,2022-09-22,campaign,1,60
LEAD_0005092,CUS_000904,PRJ_0007,2022-11-06,walk_in,2,52
LEAD_0005093,CUS_001657,PRJ_0011,2025-01-17,campaign,2,86
LEAD_0005094,CUS_002042,PRJ_0020,2023-12-15,campaign,1,74
LEAD_0005095,CUS_001398,PRJ_0010,2023-05-08,agency,2,71
LEAD_0005096,CUS_004379,PRJ_0021,2021-05-09,agency,3,99
LEAD_0005097,CUS_006498,PRJ_0008,2025-08-08,web,4,74
LEAD_0005098,CUS_000034,PRJ_0003,2023-11-20,referral,4,75
LEAD_0005099,CUS_000982,PRJ_0026,2023-12-08,agency,5,82
LEAD_0005100,CUS_004410,PRJ_0023,2022-11-02,referral,1,57
LEAD_0005101,CUS_005785,PRJ_0018,2024-08-07,walk_in,4,69
LEAD_0005102,CUS_003068,PRJ_0018,2023-02-24,walk_in,3,65
LEAD_0005103,CUS_002043,PRJ_0019,2022-03-23,web,3,78
LEAD_0005104,CUS_004660,PRJ_0002,2024-03-10,agency,4,73
LEAD_0005105,CUS_001087,PRJ_0017,2024-01-30,web,1,79
LEAD_0005106,CUS_006041,PRJ_0024,2021-10-04,agency,2,67
LEAD_0005107,CUS_002680,PRJ_0014,2023-10-12,web,1,63
LEAD_0005108,CUS_006215,PRJ_0019,2025-07-22,agency,2,97
LEAD_0005109,CUS_004181,PRJ_0004,2023-01-06,walk_in,0,50
LEAD_0005110,CUS_004077,PRJ_0020,2023-08-18,web,2,38
LEAD_0005111,CUS_002056,PRJ_0009,2021-12-06,web,4,57
LEAD_0005112,CUS_006401,PRJ_0028,2024-08-01,web,1,63
LEAD_0005113,CUS_001513,PRJ_0022,2022-01-14,agency,0,70
LEAD_0005114,CUS_002134,PRJ_0009,2024-02-13,campaign,0,59
LEAD_0005115,CUS_000916,PRJ_0028,2025-04-12,web,2,65
LEAD_0005116,CUS_006096,PRJ_0023,2023-05-02,referral,2,92
LEAD_0005117,CUS_000483,PRJ_0014,2022-06-16,agency,3,74
LEAD_0005118,CUS_002953,PRJ_0027,2025-04-13,campaign,4,78
LEAD_0005119,CUS_003199,PRJ_0022,2021-10-31,agency,5,91
LEAD_0005120,CUS_005727,PRJ_0007,2022-08-21,campaign,1,74
LEAD_0005121,CUS_002518,PRJ_0005,2021-03-28,campaign,0,61
LEAD_0005122,CUS_004179,PRJ_0019,2023-03-06,web,4,68
LEAD_0005123,CUS_000748,PRJ_0028,2021-05-16,web,2,71
LEAD_0005124,CUS_005020,PRJ_0014,2022-09-24,web,3,73
LEAD_0005125,CUS_003602,PRJ_0021,2024-03-14,walk_in,4,61
LEAD_0005126,CUS_004177,PRJ_0020,2024-04-22,agency,4,73
LEAD_0005127,CUS_002904,PRJ_0005,2025-06-08,walk_in,4,91
LEAD_0005128,CUS_005812,PRJ_0018,2025-05-19,web,0,58
LEAD_0005129,CUS_006417,PRJ_0014,2024-11-18,referral,3,68
LEAD_0005130,CUS_005707,PRJ_0014,2022-09-25,walk_in,2,71
LEAD_0005131,CUS_001760,PRJ_0014,2021-02-28,agency,3,63
LEAD_0005132,CUS_001098,PRJ_0015,2023-02-22,agency,2,78
LEAD_0005133,CUS_006485,PRJ_0007,2023-02-17,walk_in,3,70
LEAD_0005134,CUS_003433,PRJ_0005,2021-06-08,web,2,53
LEAD_0005135,CUS_004481,PRJ_0008,2021-01-23,web,4,71
LEAD_0005136,CUS_003081,PRJ_0026,2023-04-22,campaign,4,77
LEAD_0005137,CUS_001685,PRJ_0028,2025-07-11,agency,0,64
LEAD_0005138,CUS_001408,PRJ_0011,2023-09-21,referral,0,74
LEAD_0005139,CUS_005116,PRJ_0003,2022-07-19,web,2,50
LEAD_0005140,CUS_001559,PRJ_0015,2022-10-14,agency,3,76
LEAD_0005141,CUS_004535,PRJ_0022,2025-10-19,campaign,0,51
LEAD_0005142,CUS_006429,PRJ_0017,2025-12-22,web,4,79
LEAD_0005143,CUS_001219,PRJ_0009,2025-10-16,referral,2,60
LEAD_0005144,CUS_005338,PRJ_0010,2025-09-30,web,3,70
LEAD_0005145,CUS_000706,PRJ_0017,2024-02-02,agency,4,98
LEAD_0005146,CUS_002549,PRJ_0003,2022-11-12,walk_in,3,63
LEAD_0005147,CUS_000018,PRJ_0015,2022-01-07,web,2,62
LEAD_0005148,CUS_001329,PRJ_0004,2025-07-08,web,1,72
LEAD_0005149,CUS_004266,PRJ_0023,2023-08-18,web,5,56
LEAD_0005150,CUS_002209,PRJ_0013,2024-07-28,campaign,0,44
LEAD_0005151,CUS_005800,PRJ_0016,2023-03-26,agency,2,85
LEAD_0005152,CUS_002090,PRJ_0021,2021-03-11,agency,4,84
LEAD_0005153,CUS_003657,PRJ_0023,2024-08-31,agency,0,59
LEAD_0005154,CUS_005529,PRJ_0005,2024-09-16,referral,4,67
LEAD_0005155,CUS_005485,PRJ_0027,2025-04-27,walk_in,2,60
LEAD_0005156,CUS_002083,PRJ_0027,2025-06-05,agency,0,49
LEAD_0005157,CUS_006214,PRJ_0005,2021-11-19,agency,6,70
LEAD_0005158,CUS_003840,PRJ_0018,2025-08-06,web,3,47
LEAD_0005159,CUS_002950,PRJ_0007,2025-07-03,walk_in,2,61
LEAD_0005160,CUS_005799,PRJ_0025,2024-01-14,referral,1,59
LEAD_0005161,CUS_005467,PRJ_0022,2021-04-11,web,3,84
LEAD_0005162,CUS_004036,PRJ_0021,2025-10-17,campaign,6,88
LEAD_0005163,CUS_000728,PRJ_0027,2024-07-25,agency,3,63
LEAD_0005164,CUS_006220,PRJ_0010,2021-08-05,agency,2,77
LEAD_0005165,CUS_002721,PRJ_0007,2024-11-26,referral,1,49
LEAD_0005166,CUS_000219,PRJ_0019,2023-07-20,referral,3,77
LEAD_0005167,CUS_003844,PRJ_0025,2025-06-02,agency,1,60
LEAD_0005168,CUS_006219,PRJ_0028,2021-10-08,web,1,61
LEAD_0005169,CUS_001903,PRJ_0011,2023-07-26,web,2,49
LEAD_0005170,CUS_006179,PRJ_0001,2025-05-24,campaign,0,46
LEAD_0005171,CUS_001535,PRJ_0003,2024-03-15,web,3,60
LEAD_0005172,CUS_003312,PRJ_0028,2022-12-22,web,3,61
LEAD_0005173,CUS_000830,PRJ_0028,2022-04-15,web,0,51
LEAD_0005174,CUS_005682,PRJ_0027,2024-08-24,web,2,52
LEAD_0005175,CUS_002815,PRJ_0013,2022-12-19,referral,1,56
LEAD_0005176,CUS_006041,PRJ_0010,2024-04-22,campaign,0,55
LEAD_0005177,CUS_002629,PRJ_0023,2023-01-02,agency,1,80
LEAD_0005178,CUS_006036,PRJ_0014,2023-06-01,agency,1,73
LEAD_0005179,CUS_000757,PRJ_0020,2021-07-09,campaign,3,64
LEAD_0005180,CUS_004414,PRJ_0012,2025-05-03,agency,1,53
LEAD_0005181,CUS_001500,PRJ_0022,2024-11-14,web,1,69
LEAD_0005182,CUS_005904,PRJ_0013,2025-11-10,agency,2,67
LEAD_0005183,CUS_002458,PRJ_0024,2023-09-28,campaign,3,59
LEAD_0005184,CUS_001231,PRJ_0006,2024-09-07,campaign,1,42
LEAD_0005185,CUS_005405,PRJ_0010,2021-07-05,web,2,57
LEAD_0005186,CUS_003584,PRJ_0020,2022-09-23,agency,1,68
LEAD_0005187,CUS_002574,PRJ_0001,2021-12-29,web,1,46
LEAD_0005188,CUS_005911,PRJ_0007,2022-03-15,web,5,73
LEAD_0005189,CUS_005518,PRJ_0011,2021-11-08,web,3,63
LEAD_0005190,CUS_006497,PRJ_0004,2022-12-16,agency,2,60
LEAD_0005191,CUS_006168,PRJ_0026,2022-06-13,web,2,66
LEAD_0005192,CUS_005625,PRJ_0001,2023-06-08,web,2,62
LEAD_0005193,CUS_005687,PRJ_0024,2025-05-21,referral,3,76
LEAD_0005194,CUS_000240,PRJ_0002,2021-08-22,campaign,1,49
LEAD_0005195,CUS_003674,PRJ_0007,2022-02-25,campaign,2,51
LEAD_0005196,CUS_006496,PRJ_0022,2024-06-16,referral,3,68
LEAD_0005197,CUS_003500,PRJ_0013,2021-10-17,web,2,84
LEAD_0005198,CUS_005125,PRJ_0017,2022-08-06,agency,1,69
LEAD_0005199,CUS_004314,PRJ_0018,2022-07-23,web,0,54
LEAD_0005200,CUS_006264,PRJ_0002,2025-11-08,web,4,64
LEAD_0005201,CUS_000183,PRJ_0005,2022-11-26,web,2,100
LEAD_0005202,CUS_004691,PRJ_0027,2025-08-25,agency,4,77
LEAD_0005203,CUS_002243,PRJ_0011,2022-05-16,web,6,59
LEAD_0005204,CUS_000830,PRJ_0010,2021-09-04,referral,2,71
LEAD_0005205,CUS_004686,PRJ_0006,2023-12-09,referral,5,88
LEAD_0005206,CUS_005335,PRJ_0026,2025-01-08,walk_in,3,93
LEAD_0005207,CUS_002073,PRJ_0022,2024-01-11,web,1,61
LEAD_0005208,CUS_003346,PRJ_0017,2022-06-28,web,3,73
LEAD_0005209,CUS_002906,PRJ_0024,2025-02-01,walk_in,2,59
LEAD_0005210,CUS_002064,PRJ_0021,2025-03-23,referral,1,65
LEAD_0005211,CUS_002828,PRJ_0018,2023-05-09,agency,2,57
LEAD_0005212,CUS_000299,PRJ_0027,2025-08-03,campaign,3,62
LEAD_0005213,CUS_006032,PRJ_0003,2025-08-11,agency,1,71
LEAD_0005214,CUS_001292,PRJ_0026,2024-03-22,agency,3,81
LEAD_0005215,CUS_004609,PRJ_0021,2022-03-26,web,1,62
LEAD_0005216,CUS_001122,PRJ_0014,2024-11-28,agency,1,79
LEAD_0005217,CUS_000719,PRJ_0022,2025-05-25,campaign,1,58
LEAD_0005218,CUS_000081,PRJ_0002,2022-08-15,referral,2,62
LEAD_0005219,CUS_004353,PRJ_0003,2021-09-02,campaign,3,65
LEAD_0005220,CUS_003191,PRJ_0028,2023-03-21,agency,4,78
LEAD_0005221,CUS_000647,PRJ_0025,2023-11-14,campaign,0,61
LEAD_0005222,CUS_001240,PRJ_0011,2023-06-10,web,2,52
LEAD_0005223,CUS_005627,PRJ_0021,2025-12-18,web,0,53
LEAD_0005224,CUS_002271,PRJ_0010,2025-01-29,campaign,0,55
LEAD_0005225,CUS_003793,PRJ_0013,2025-11-02,web,3,47
LEAD_0005226,CUS_004774,PRJ_0019,2021-11-30,web,2,69
LEAD_0005227,CUS_004233,PRJ_0007,2022-03-09,walk_in,0,52
LEAD_0005228,CUS_001133,PRJ_0022,2021-02-02,web,1,68
